station_name,station_id,capacity,mechanical_bikes,electric_bikes,total_bikes_available,available_docks,latitude,longitude,commune_code,commune_name,is_installed,is_renting,is_returning,updated_at
Porte de Versailles,15203,28,12,5,17,10,48.832324016657,2.2875617349045,75056,Paris,True,True,True,2026-03-12T15:37:49+00:00
Place du Docteur Yersin,13116,50,1,1,2,47,48.82010494991975,2.3725583776831627,75056,Paris,True,True,True,2026-03-12T15:35:15+00:00
Maxime Gorki - Paul Vaillant-Couturier,48006,20,0,1,1,19,48.79673508795443,2.3683342337608337,94076,Villejuif,True,True,True,2026-03-12T15:37:28+00:00
Cambronne - Mademoiselle,15012,67,19,5,24,40,48.843277330035214,2.30230766886348,75056,Paris,True,True,True,2026-03-12T15:37:56+00:00
Pyrénées - Cours de Vincennes,20003,21,0,3,3,18,48.847796779935,2.4061721563339,75056,Paris,True,True,True,2026-03-12T15:36:22+00:00
Gouthière - Poterne des Peupliers,13028,33,9,0,9,24,48.820507,2.351342,75056,Paris,True,True,True,2026-03-12T15:35:46+00:00
LCL Campus - Place Oscar Niemeyer,48002,37,1,3,4,33,48.805342480621576,2.363983690738678,94076,Villejuif,True,True,True,2026-03-12T15:36:18+00:00
Général De Gaulle - Vivien,41605,22,2,4,6,16,48.83607420090204,2.4189166724681854,94067,Saint-Mandé,True,True,True,2026-03-12T15:36:49+00:00
Moscou - Edouard Vaillant,30003,30,2,9,11,18,48.90755810177,2.4689837335263,93008,Bobigny,True,True,True,2026-03-12T15:36:58+00:00
Pyrénées - Charles Renouvier,20020,29,0,3,3,26,48.86095933229224,2.400421852042113,75056,Paris,True,True,True,2026-03-12T15:32:02+00:00
Mairie du 10ème,10009,19,13,1,14,2,48.872089449907,2.3575825989246,75056,Paris,True,True,True,2026-03-12T15:37:27+00:00
Duméril - Jeanne d'Arc,13006,40,9,1,10,29,48.838151608087,2.3571084495564,75056,Paris,True,True,True,2026-03-12T15:35:06+00:00
Léon Frot - Charonne,11111,38,1,7,8,28,48.854963800335,2.387217085372,75056,Paris,True,True,True,2026-03-12T15:35:46+00:00
Hôtel de Ville de Vincennes,43007,27,2,7,9,16,48.84827609706963,2.4398955702781677,94080,Vincennes,True,True,True,2026-03-12T15:38:13+00:00
Dominique Pado - Croix Nivert,15050,22,11,5,16,6,48.83648798164934,2.2897250577807426,75056,Paris,True,True,True,2026-03-12T15:38:12+00:00
Jean de la Fontaine - Boulainvilliers,16025,68,31,4,35,33,48.85264791461651,2.2758664190769196,75056,Paris,True,True,True,2026-03-12T15:35:20+00:00
Montreuil - République,43004,25,2,2,4,21,48.85026349463687,2.4345204234123234,94080,Vincennes,True,True,True,2026-03-12T15:37:58+00:00
Pereire - Saussure,17117,32,0,2,2,29,48.888229075478,2.3101296275854,75056,Paris,True,True,True,2026-03-12T15:33:49+00:00
Siam - La Pompe,16017,16,1,5,6,9,48.861720329027264,2.275346568555312,75056,Paris,True,True,True,2026-03-12T15:37:29+00:00
Saint-Séverin - Saint-Michel,5033,30,14,3,17,13,48.852731305488,2.3440927639604,75056,Paris,True,True,True,2026-03-12T15:36:29+00:00
Porte de la Plaine,15045,35,0,2,2,33,48.82805169605981,2.2924277186393742,75056,Paris,True,True,True,2026-03-12T15:36:25+00:00
Marcel Pourtout - Édouard Manet,25004,24,2,8,10,14,48.87555620763429,2.1655967831611638,92063,Rueil-Malmaison,True,True,True,2026-03-12T15:31:40+00:00
Sahel - Général Michel Bizot,12022,47,17,3,20,26,48.840872964793355,2.4044444784522057,75056,Paris,True,True,True,2026-03-12T15:37:10+00:00
Ancienne Mairie - André Morizet,21023,25,19,4,23,1,48.838311,2.234077,92012,Boulogne-Billancourt,True,True,True,2026-03-12T15:37:58+00:00
Lavoisier - Missak Manouchian,31105,18,8,3,11,6,48.86286468896063,2.495676465332508,93064,Rosny-sous-Bois,True,True,True,2026-03-12T15:37:01+00:00
Charonne - Alexandre Dumas,20014,35,1,0,1,33,48.856077415056,2.3948693275452,75056,Paris,True,True,True,2026-03-12T15:37:31+00:00
Mairie de Bagnolet,31701,28,1,12,13,14,48.868421318555,2.4179587885737,93006,Bagnolet,True,True,True,2026-03-12T15:32:27+00:00
Pierre Brossolette - 12 Février 1934,22404,25,1,2,3,22,48.8176962416867,2.3076123744249344,92046,Malakoff,True,True,True,2026-03-12T15:38:07+00:00
Jean Jaurès - Place de la Libération,30004,29,2,8,10,18,48.90617751921,2.4391458057475,93008,Bobigny,True,True,True,2026-03-12T15:37:01+00:00
Gambetta - Tourelles,20110,20,0,0,0,20,48.875337902264,2.4059921130538,75056,Paris,True,True,True,2026-03-12T15:37:13+00:00
Guy Môquet - Compoint,17006,36,1,4,5,29,48.89213559044868,2.32321947813034,75056,Paris,True,True,True,2026-03-12T15:36:58+00:00
Championnet.,18101,22,1,1,2,20,48.8953643,2.3498166,75056,Paris,True,True,True,2026-03-12T15:37:12+00:00
Reynaldo Hahn - Lagny,20005,19,1,2,3,14,48.849266043601794,2.412330328844772,75056,Paris,True,True,True,2026-03-12T15:31:12+00:00
Philippe-Auguste,11016,48,1,2,3,45,48.851853488265,2.3932945355773,75056,Paris,True,True,True,2026-03-12T15:34:02+00:00
Colonel Pierre Avia,15120,29,22,2,24,5,48.8296843300915,2.275342586850291,75056,Paris,True,True,True,2026-03-12T15:36:50+00:00
Passy - Place du Costa Rica,16023,33,3,1,4,29,48.8584893,2.2839655,75056,Paris,True,True,True,2026-03-12T15:38:15+00:00
Ménilmontant - Oberkampf,11029,40,2,4,6,34,48.866617658681,2.3830134404158,75056,Paris,True,True,True,2026-03-12T15:34:01+00:00
De Gaulle - Moulin,28002,23,1,1,2,20,48.885816808239,2.229607694148,92062,Puteaux,True,True,True,2026-03-12T15:34:51+00:00
Arsonval - Falguière,15113,25,1,3,4,21,48.84040040365445,2.313117867297474,75056,Paris,True,True,True,2026-03-12T15:36:28+00:00
Crimée - Ourcq,19001,56,3,5,8,44,48.894104140316,2.3729460884673,75056,Paris,True,True,True,2026-03-12T15:33:37+00:00
Montparnasse -  Square Ozanam,6005,49,5,3,8,41,48.843310567822,2.3265242949128,75056,Paris,True,True,True,2026-03-12T15:33:45+00:00
Rond-Point Rhin et Danube,21007,53,20,8,28,25,48.840452820991764,2.2280225157737736,92012,Boulogne-Billancourt,True,True,True,2026-03-12T15:35:46+00:00
Flandre - Ourcq,19007,30,3,2,5,25,48.89260159189023,2.3790915682911873,75056,Paris,True,True,True,2026-03-12T15:37:12+00:00
Point du Jour - Jean Jaurès,21016,40,9,5,14,24,48.828753141436465,2.245911467014621,92012,Boulogne-Billancourt,True,True,True,2026-03-12T15:37:38+00:00
Saint-Maur - République,11018,50,2,1,3,46,48.864185861455,2.3783174157143,75056,Paris,True,True,True,2026-03-12T15:36:45+00:00
Commandant Charcot - Bretteville,22007,36,13,3,16,17,48.87530570765423,2.2558460757136345,92051,Neuilly-sur-Seine,True,True,True,2026-03-12T15:36:42+00:00
Ivry - Baudricourt,13037,20,0,0,0,20,48.824695995415006,2.363106073577468,75056,Paris,True,True,True,2026-03-12T15:30:16+00:00
Saint-Mandé - Docteur Arnold Netter,12017,53,0,3,3,49,48.84462585769668,2.404946386814118,75056,Paris,True,True,True,2026-03-12T15:38:08+00:00
Jacquier - Didot,14025,30,2,2,4,26,48.82953336292279,2.318179272115231,75056,Paris,True,True,True,2026-03-12T15:32:41+00:00
Batignolles - Abel Truchet,17050,28,0,2,2,26,48.883103904582,2.3238347490884,75056,Paris,True,True,True,2026-03-12T15:33:51+00:00
Fontaine du Tertre - Calvaire,21510,24,13,4,17,7,48.8702539,2.2187778,92073,Suresnes,True,True,True,2026-03-12T15:37:27+00:00
Place Tristan Bernard,17036,28,2,13,15,12,48.8794936,2.2915423,75056,Paris,True,True,True,2026-03-12T15:37:24+00:00
Temple - Charlot,11038,45,42,3,45,0,48.865709343796,2.3652737250724,75056,Paris,True,True,True,2026-03-12T15:38:12+00:00
Marcel Monge - Marcel Dassault,21511,46,21,0,21,24,48.86096384533371,2.2246733296048142,92073,Suresnes,True,True,True,2026-03-12T15:37:38+00:00
Sèvres - Maréchal Juin,21033,18,10,2,12,6,48.8324305,2.2292812,92012,Boulogne-Billancourt,True,True,True,2026-03-12T15:32:11+00:00
Claude Debussy - Marc Bloch,21112,56,36,6,42,13,48.910388180512,2.3117771744728,92024,Clichy,True,True,True,2026-03-12T15:37:33+00:00
Place Jean Mermoz,22703,30,12,3,15,15,48.9220937,2.2718348,92009,Bois-Colombes,True,True,True,2026-03-12T15:36:35+00:00
Charles de Gaulle - Rue de l'Alma,24010,28,2,6,8,20,48.896620592993,2.252313240191,92026,Courbevoie,True,True,True,2026-03-12T15:33:46+00:00
Louis Armand - Bernard Palissy,26010,21,5,4,9,10,48.916974,2.313384,92004,Asnières-sur-Seine,True,True,True,2026-03-12T15:37:31+00:00
Hippodrome de Longchamp,16140,30,19,8,27,2,48.86413226532,2.239905372262,75056,Paris,True,True,True,2026-03-12T15:37:37+00:00
Payenne - Square George Caïn,3201,24,15,1,16,8,48.8578329,2.3622643,75056,Paris,True,True,True,2026-03-12T15:37:29+00:00
Pyrénées - Ménilmontant,20035,26,0,4,4,22,48.8693268535238,2.395084574818611,75056,Paris,True,True,True,2026-03-12T15:29:13+00:00
Pavé des Gardes - Charles Vaillant,23106,20,9,4,13,7,48.81168551728,2.2111820107205,92072,Sèvres,True,True,True,2026-03-12T15:28:31+00:00
Félix Faure - Lourmel,15032,58,39,5,44,12,48.83868901709515,2.2818081825971603,75056,Paris,True,True,True,2026-03-12T15:37:37+00:00
Macdonald - Césaria Evora,19045,67,11,9,20,47,48.89883,2.37933,75056,Paris,True,True,True,2026-03-12T15:32:57+00:00
Epi d'Or - Chevilly,48011,20,1,7,8,11,48.781109786782,2.3549050362061,94076,Villejuif,True,True,True,2026-03-12T15:36:57+00:00
Nungesser - Santé,41212,22,0,5,5,16,48.852335,2.448967,94033,Fontenay-sous-Bois,True,True,True,2026-03-12T15:29:21+00:00
Dora Maar - Nadia Guendouz,34009,30,9,0,9,20,48.905452421305,2.3220406472683,93070,Saint-Ouen-sur-Seine,True,True,True,2026-03-12T15:37:57+00:00
Port - Maurice Chevalier,41304,30,17,6,23,5,48.832474421632,2.490257616467,94052,Nogent-sur-Marne,True,True,True,2026-03-12T15:37:35+00:00
Musée d'Orsay,7007,65,36,13,49,14,48.859726157909,2.3258604481816,75056,Paris,True,True,True,2026-03-12T15:38:01+00:00
Abbé Groult - Convention,15039,27,1,2,3,24,48.83596927866069,2.302064039509349,75056,Paris,True,True,True,2026-03-12T15:35:26+00:00
Ménil - Argenteuil,26011,20,1,0,1,17,48.925901818305,2.2741496502338,92004,Asnières-sur-Seine,True,True,True,2026-03-12T15:32:47+00:00
Stalingrad - Barbara,22208,20,1,1,2,18,48.809223658808,2.3175904558822,92007,Bagneux,True,True,True,2026-03-12T15:32:03+00:00
Cartier Bresson - Denis Papin,35021,31,4,1,5,26,48.902616,2.397814,93055,Pantin,True,True,True,2026-03-12T15:37:49+00:00
Abbé Carton - Plantes,14110,25,1,2,3,22,48.827673823166,2.3209181427956,75056,Paris,True,True,True,2026-03-12T15:35:56+00:00
Jemmapes - Ecluses Saint-Martin,10025,15,1,2,3,10,48.87748519186726,2.3660067468881607,75056,Paris,True,True,True,2026-03-12T15:36:48+00:00
Val-Fleury,21954,23,1,2,3,19,48.807671407991,2.2407217696309,92048,Meudon,True,True,True,2026-03-12T15:28:40+00:00
Avenir,23201,45,9,2,11,32,48.8103438,2.3003776,92020,Châtillon,True,True,True,2026-03-12T15:34:37+00:00
Champs de Manoeuvre - Cartoucherie,12165,35,14,20,34,1,48.835261,2.447974,75056,Paris,True,True,True,2026-03-12T15:36:34+00:00
Charles de Gaulle - Les Sablons,22018,35,3,4,7,28,48.880987514929,2.2715748726513,92051,Neuilly-sur-Seine,True,True,True,2026-03-12T15:37:19+00:00
Président Roosevelt - Rouget de Lisle,21320,40,15,4,19,21,48.83047518749,2.2616135525345,92040,Issy-les-Moulineaux,True,True,True,2026-03-12T15:36:28+00:00
Jean Bouin - Gouverneur Général Eboué,21327,31,14,4,18,12,48.824792734266,2.2651904328524,92040,Issy-les-Moulineaux,True,True,True,2026-03-12T15:35:28+00:00
Gare Saint-Lazare - Place de Budapest,9035,44,2,1,3,40,48.877753,2.327339,75056,Paris,True,True,True,2026-03-12T15:35:24+00:00
Hélène et François Missoffe - Emile Borel,17126,32,7,12,19,11,48.89990653843488,2.321543991674844,75056,Paris,True,True,True,2026-03-12T15:35:14+00:00
Adrien Lesesne - Docteur Bauer,34005,30,2,4,6,24,48.90263867304635,2.348248063431511,93070,Saint-Ouen-sur-Seine,True,True,True,2026-03-12T15:36:04+00:00
Henri Barbusse - Bourguignons,26008,34,14,10,24,8,48.91301722799713,2.2734212270774417,92004,Asnières-sur-Seine,True,True,True,2026-03-12T15:37:48+00:00
Marceau Delorme - Pierre Brossolette,26009,28,6,10,16,10,48.91206062860357,2.295897423568745,92004,Asnières-sur-Seine,True,True,True,2026-03-12T15:37:05+00:00
Roland Garros - Jean Bouin,23204,28,1,4,5,22,48.809460857173,2.2853198638301,92020,Châtillon,True,True,True,2026-03-12T15:36:30+00:00
Gare RER,31301,30,7,14,21,7,48.896280181078,2.4581568985227,93053,Noisy-le-Sec,True,True,True,2026-03-12T15:37:32+00:00
Simone Signoret - Paris,31303,28,0,16,16,12,48.903600624712865,2.465406596265139,93053,Noisy-le-Sec,True,True,True,2026-03-12T15:36:03+00:00
Convention - Vaugirard,15052,62,32,6,38,22,48.837676822332,2.2955869260203,75056,Paris,True,True,True,2026-03-12T15:37:16+00:00
Pontoise - La Tournelle,5107,23,8,7,15,7,48.850458009188,2.3524542754922,75056,Paris,True,True,True,2026-03-12T15:30:14+00:00
Ordener - Poissonniers,18023,35,0,2,2,32,48.891213890844654,2.351288666219873,75056,Paris,True,True,True,2026-03-12T15:37:44+00:00
Ruisseau - Ordener,18026,53,0,5,5,44,48.89299462568024,2.340144887566567,75056,Paris,True,True,True,2026-03-12T15:37:09+00:00
Clignancourt - Ordener,18024,35,0,2,2,33,48.891457726153774,2.348636478060487,75056,Paris,True,True,True,2026-03-12T15:34:53+00:00
Lauriston - Copernic,16006,19,1,6,7,12,48.86926,2.289918,75056,Paris,True,True,True,2026-03-12T15:37:59+00:00
Vivienne - Montmartre,2108,54,14,25,39,14,48.871347597383,2.3414588347077,75056,Paris,True,True,True,2026-03-12T15:37:59+00:00
Gabriel Péri - Jules Ferry,31202,25,4,5,9,16,48.926182814311,2.3912295762525,93027,La Courneuve,True,True,True,2026-03-12T15:34:05+00:00
Les Juilliottes,47002,21,5,5,10,10,48.804356733455,2.4434815704655,94046,Maisons-Alfort,True,True,True,2026-03-12T15:36:19+00:00
Jourdain - Place des Grandes Rigoles,20112,22,0,0,0,22,48.874031137272,2.3895947635174,75056,Paris,True,True,True,2026-03-12T15:31:03+00:00
Suzanne Masson,31201,37,14,12,26,10,48.923306888013,2.3847292397611,93027,La Courneuve,True,True,True,2026-03-12T15:36:49+00:00
Volontaires - Lecourbe,15013,31,7,4,11,17,48.84351378799,2.3065522313118,75056,Paris,True,True,True,2026-03-12T15:36:39+00:00
Tolbiac - Boussingault,13204,41,7,1,8,32,48.826177754027,2.3420378552202,75056,Paris,True,True,True,2026-03-12T15:35:44+00:00
Choisy - Tolbiac,13035,20,0,2,2,18,48.82591155587,2.3602393269539,75056,Paris,True,True,True,2026-03-12T15:35:06+00:00
Granges aux Belles - Hôpital Saint-Louis,10114,60,0,1,1,57,48.874794994841,2.366669436985,75056,Paris,True,True,True,2026-03-12T15:36:06+00:00
Ney - Porte de Clignancourt,18134,25,0,0,0,25,48.8978867,2.3458001,75056,Paris,True,True,True,2026-03-12T15:29:41+00:00
Liberté - Vert-de-Maisons,47007,20,7,1,8,12,48.790147809608,2.4328628182411,94046,Maisons-Alfort,True,True,True,2026-03-12T15:30:05+00:00
Place Farhat Hached,13202,28,8,14,22,5,48.825487045602,2.3816306985827,75056,Paris,True,True,True,2026-03-12T15:33:58+00:00
Les Planètes,47008,21,5,11,16,5,48.80929410761,2.4596271973784,94046,Maisons-Alfort,True,True,True,2026-03-12T15:33:40+00:00
Pont de Suresnes,21501,18,2,8,10,7,48.867415092322,2.2258946679617,92073,Suresnes,True,True,True,2026-03-12T15:35:56+00:00
Rampal - Belleville,19204,20,0,1,1,18,48.873114661405,2.3798409114805,75056,Paris,True,True,True,2026-03-12T15:37:21+00:00
Westermeyer - Paul Vaillant-Couturier,42004,25,24,5,29,1,48.819116181578764,2.3966637253761296,94041,Ivry-sur-Seine,True,True,True,2026-03-12T15:37:18+00:00
Jean Jaurès - Presles,35002,31,5,3,8,23,48.907134414988,2.3960057280531,93055,Pantin,True,True,True,2026-03-12T15:35:03+00:00
Colisée - Champs-Elysées,8039,24,5,9,14,3,48.870475399387,2.3076190799475,75056,Paris,True,True,True,2026-03-12T15:36:05+00:00
Place Joffre - Frédéric le Play,7109,38,26,10,36,1,48.853754486938,2.3044242337346,75056,Paris,True,True,True,2026-03-12T15:38:09+00:00
Hoche - Tilsitt,8057,33,1,9,10,22,48.874836457837,2.2971323132515,75056,Paris,True,True,True,2026-03-12T15:35:50+00:00
Place de la Nation - Taillebourg,11014,47,2,5,7,40,48.8488408,2.3973043,75056,Paris,True,True,True,2026-03-12T15:34:52+00:00
Boulets - Voltaire,11009,38,23,3,26,10,48.85218705621,2.3890301585197,75056,Paris,True,True,True,2026-03-12T15:38:05+00:00
Jean Jaurès - Ouvrières Pivéreuses,35001,22,5,3,8,12,48.910423437526,2.3995766043663,93055,Pantin,True,True,True,2026-03-12T15:35:52+00:00
Place de la Montagne du Goulet,15060,21,19,2,21,0,48.8443415,2.2773844,75056,Paris,True,True,True,2026-03-12T15:38:09+00:00
Place de la République - Temple,3004,18,8,4,12,4,48.867211201859,2.3635464370545,75056,Paris,True,True,True,2026-03-12T15:37:46+00:00
Richard Lenoir - Voltaire,11011,25,20,4,24,0,48.86164273878,2.3727491497993,75056,Paris,True,True,True,2026-03-12T15:34:13+00:00
Mauroy - Cheminots,18205,32,4,1,5,26,48.897715198403,2.357895075822,75056,Paris,True,True,True,2026-03-12T15:38:03+00:00
Belfort - Voltaire,11020,53,4,2,6,46,48.8563358,2.3829901,75056,Paris,True,True,True,2026-03-12T15:36:16+00:00
Ecole Militaire - Place Joffre,7111,26,18,4,22,3,48.852060203583,2.3017993569374,75056,Paris,True,True,True,2026-03-12T15:38:11+00:00
Traktir - Foch,16103,22,0,0,0,22,48.872755334614,2.2915497802487,75056,Paris,True,True,True,2026-03-12T15:33:23+00:00
Octave Gréard - Tour Eiffel,7025,33,12,2,14,17,48.856502977696,2.2931787543289,75056,Paris,True,True,True,2026-03-12T15:37:49+00:00
Enfants du Paradis - Peupliers,21021,40,19,2,21,19,48.833122686454,2.2571459412575,92012,Boulogne-Billancourt,True,True,True,2026-03-12T15:36:41+00:00
Place Charles Vallin,15122,26,0,1,1,25,48.835523812041,2.3025986552238,75056,Paris,True,True,True,2026-03-12T15:35:26+00:00
Dugommier,12201,53,10,2,12,41,48.838811048815,2.3896577954292,75056,Paris,True,True,True,2026-03-12T15:37:15+00:00
Pierre-Simon Girard  - Paris,30006,35,0,0,0,35,48.901342171637,2.4560186601176,93008,Bobigny,True,False,False,2025-10-23T05:25:06+00:00
Créteil Village,40004,25,0,13,13,12,48.79122395576,2.4642198533952,94028,Créteil,True,True,True,2026-03-12T15:35:01+00:00
Wilson - Landy,32004,40,0,0,0,40,48.915167262214,2.3576332256198,93066,Saint-Denis,True,False,False,2026-03-12T15:32:38+00:00
Place de la Porte de Châtillon,14021,59,1,2,3,55,48.8242469,2.3186306,75056,Paris,True,True,True,2026-03-12T15:35:28+00:00
Louis Blanc - Aqueduc,10031,37,0,6,6,30,48.882030182599,2.363561578095,75056,Paris,True,True,True,2026-03-12T15:37:18+00:00
Port-Royal - Hôpital du Val-de-Grâce,13001,18,0,3,3,14,48.837668272811,2.3448138346607,75056,Paris,True,True,True,2026-03-12T15:33:20+00:00
Gare Montparnasse - Arrivée,15001,43,4,5,9,33,48.843827994315,2.3225811123848,75056,Paris,True,True,True,2026-03-12T15:38:10+00:00
Charles de Gaulle - Jean Lolive,35014,26,2,2,4,21,48.8932644350857,2.4126765131950383,93055,Pantin,True,True,True,2026-03-12T15:38:14+00:00
Noisy le Sec - Jean-Baptiste Clément,31708,22,0,4,4,18,48.874515389637,2.4152836203575,93006,Bagnolet,True,True,True,2026-03-12T15:31:16+00:00
Gare de la Garenne-Colombes,27004,28,0,7,7,19,48.909752,2.239145,92025,Colombes,True,True,True,2026-03-12T15:34:25+00:00
Alibert - Jemmapes,10013,60,11,4,15,43,48.871044051984,2.3661044619878,75056,Paris,True,True,True,2026-03-12T15:36:06+00:00
Bir Hakeim,15026,33,24,4,28,3,48.853844054334,2.289705348222,75056,Paris,True,True,True,2026-03-12T15:35:29+00:00
Danielle Casanova - Place Vendôme,1022,37,18,5,23,12,48.868266498223,2.3304839059711,75056,Paris,True,True,True,2026-03-12T15:35:48+00:00
Michelet - Dr Bauer,34014,32,11,4,15,17,48.906125424194,2.3440374449846,93070,Saint-Ouen-sur-Seine,True,True,True,2026-03-12T15:36:48+00:00
Mstislav Rostropovitch - Berthier,17123,18,0,4,4,14,48.892120821173975,2.309234105050564,75056,Paris,True,True,True,2026-03-12T15:28:27+00:00
Victoria - Place du Chatelet,1002,22,13,7,20,2,48.857992591527,2.3469167947769,75056,Paris,True,True,True,2026-03-12T15:35:00+00:00
Grande Armée - Brunel,17038,62,10,16,26,36,48.876116,2.288124,75056,Paris,True,True,True,2026-03-12T15:36:52+00:00
Dr Calmette,43102,18,1,15,16,2,48.745456776386,2.4089241218595,94054,Orly,True,True,True,2026-03-12T15:37:49+00:00
Suresnes - Place du Souvenir Français,23805,16,1,2,3,11,48.847007898514,2.1941100043056,92033,Garches,True,True,True,2026-03-12T15:28:30+00:00
Hôtel de Ville - Adrienne Bolland,30001,33,18,10,28,3,48.905280057722,2.4455443018674,93008,Bobigny,True,True,True,2026-03-12T15:37:59+00:00
Quai de Seine - Pont de l'île-Saint-Denis,34501,25,3,3,6,19,48.935421446598,2.3408389473018,93039,L'Île-Saint-Denis,True,True,True,2026-03-12T15:32:17+00:00
Gaston Roussel - Commune de Paris,32308,1,0,0,0,1,48.894440646006,2.4323074841326,93063,Romainville,True,False,False,2021-08-28T02:57:31+00:00
Proudhon - Président Wilson,32001,30,5,10,15,13,48.906442763495,2.3584905266762,93066,Saint-Denis,True,True,True,2026-03-12T15:37:20+00:00
Buisson Saint-Louis - Saint-Maur,10208,30,0,0,0,30,48.872274029222,2.3733284860819,75056,Paris,True,False,False,2024-09-22T20:12:08+00:00
